sen,label_decode,label,raw_sen,length,start,insert_index
"['(', '0', '1', '0', ')', '6', '8', '5', '1', '0', '1', '0', '7', '\ufeff', '中', '华', '人', '民', '共', '和', '国', '国', '家', '标', '准', ' ', 'G', 'B', ' ', '1', '8', '4', '6', '9', '—', '2', '0', '1', '2', ' ', '代', '替', 'G', 'B', ' ', '1', '8', '4', '6', '9', '—', '2', '0', '0', '1', ' ', ' ', 'Q', 'u', 'a', 'l', 'i', 't', 'y', ' ', 'r', 'e', 'q', 'u', 'i', 'r', 'e', 'm', 'e', 'n', 't', 's', ' ', 'f', 'o', 'r', ' ', 'w', 'h', 'o', 'l', 'e', ' ', 'b', 'l', 'o', 'o', 'd', ' ', 'a', 'n', 'd', ' ', 'b', 'l', 'o', 'o', 'd', ' ', 'c', 'o', 'm', 'p', 'o', 'n', 'e', 'n', 't', 's', ' ', '2', '0', '1', '2', '-', '0', '5', '-', '1', '1', '发', '布', '2', '0', '1', '2', '-', '0', '7', '-', '0', '1', '实', '施', ' ', '中', '华', '人', '民', '共', '和', '国', '卫', '生', '部', '中', '国', '国', '家', '标', '准', '化', '委', '员', '会', '发', '布', ' ', '目', '次', ' ', '前', '言', 'I', 'I', 'I', ' ', '1', '范', '围', '1', ' ', '2', '规', '范', '性', '引', '用', '文', '件', '1', ' ', '3', '术', '语', '和', '定', '义', '1', ' ', '4', '血', '液', '安', '全']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'I-编号', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'I-发布日期', 'O', 'O', 'B-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'I-实施日期', 'O', 'O', 'O', 'B-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'B-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'I-发布单位', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 30, 31, 31, 31, 31, 31, 31, 31, 31, 31, 3, 3, 32, 33, 33, 33, 33, 33, 33, 33, 33, 33, 3, 3, 3, 34, 35, 35, 35, 35, 35, 35, 35, 35, 35, 34, 35, 35, 35, 35, 35, 35, 35, 35, 35, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",(010)68510107﻿中华人民共和国国家标准 GB 18469—2012 代替GB 18469—2001  Quality requirements for whole blood and blood components 2012-05-11发布2012-07-01实施 中华人民共和国卫生部中国国家标准化委员会发布 目次 前言III 1范围1 2规范性引用文件1 3术语和定义1 4血液安全,200,0,
"['8', '.', '胸', '骨', '、', '胫', '骨', '压', '痛', '四', '肢', '关', '节', '疼', '痛', '或', '骨', '痛']","['O', 'O', 'O', 'O', 'O', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'B-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'I-症状', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 16, 17, 17, 17, 16, 17, 17, 17, 17, 17, 3, 3, 3, 1]",8.胸骨、胫骨压痛四肢关节疼痛或骨痛,18,0,
"['如', '包', '括', '慢', '性', '支', '气', '管', '炎', '、', '支', '气', '管', '扩', '张', '、', '支', '气', '管', '哮', '喘', '、', '肺', '气', '肿']","['O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'B-疾病', 'I-疾病', 'I-疾病']","[0, 3, 3, 3, 22, 23, 23, 23, 23, 23, 3, 22, 23, 23, 23, 23, 3, 22, 23, 23, 23, 23, 3, 22, 23, 23, 1]",如包括慢性支气管炎、支气管扩张、支气管哮喘、肺气肿,25,0,
"['1', '0', '.', '3', '患', '者', '床', '单', '元', '的', '洁', '与', '消', '毒', ' ', '1', '0', '.', '3', '.', '1', ' ', '1', '0', '.', '3', '.', '2', '医', '疗', '机', '构', '应', '对', '床', '单', '元', '(', '含', '床', '栏', '、', '床', '头', '柜', '等', ')', '的', '表', '面', '进', '行', '定', '期', '清', '洁', '和', '(', '或', ')', '消', '毒', '遇', '污', '染', '应', '及', '时', '清', '洁', '与', '消', '毒']","['O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 60, 61, 61, 61, 61, 61, 61, 61, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",10.3 患者床单元的洁与消毒  10.3.1 10.3.2医疗机构应对床单元(含床栏、床头柜等)的表面进行定期清洁和(或)消毒遇污染应及时清洁与消毒,73,0,"[4, 14]"
"['f', ')', '疼', '痛', '或', '不', '适', '的', '刺', '激', '（', '如', '静', '脉', '穿', '刺', '尤', '其', '是', '静', '脉', '穿', '刺', '不', '顺', '利', '时', '或', '者', '看', '到', '别', '人', '发', '生', '献', '血', '不', '良', '反', '应', '时', '）', ',', 'g', ')', '采', '血', '时', '间', '过', '长', '（', '例', '如']","['O', 'O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O', 'O', 'O', 'O', 'B-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'I-诱发因素', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 53, 53, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 3, 3, 3, 3, 3, 3, 52, 53, 53, 53, 53, 53, 3, 3, 3, 3, 1]","f)疼痛或 不适的刺激 （如静脉穿刺尤其是 静脉穿刺不顺利 时或者 看到别人发生献血不良反应 时）,g )采血时间过 长（例如",55,0,"[5, 10, 19, 26, 29, 41, 45, 51]"
"['或', '接', '受', '可', '能', '是', '来', '源', '于', '感', '染', '的', '组', '织', '或', '组', '织', '衍', '生', '物', '（', '如', '硬', '脑', '膜', '、', '角', '膜', '、', '人', '垂', '体', '生', '长', '激', '素', '等', '）', '治', '疗', '者', ',', '6', '.', '1', '.', '1', '3', '各', '种', '恶', '性', '肿', '瘤', '及', '影', '响', '健', '康', '的', '良', '性', '肿', '瘤', '患', '者']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-器官', 'I-器官', 'I-器官', 'O', 'O', 'O', 'B-器官', 'I-器官', 'O', 'O', 'O', 'B-器官', 'I-器官', 'I-器官', 'I-器官', 'I-器官', 'I-器官', 'I-器官', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'O', 'O', 'O', 'B-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'I-疾病分类', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 24, 25, 25, 3, 3, 3, 24, 25, 3, 3, 3, 24, 25, 25, 25, 25, 25, 25, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 14, 15, 15, 15, 3, 3, 3, 14, 15, 15, 15, 15, 15, 15, 15, 15, 3, 3, 3, 1]","或接受可能是来源于感染的组织或组织衍生物（如 硬脑膜 、 角膜 、 人垂体生长激素 等）治疗者,6.1.13各 种恶性肿 瘤 及影响健康的良性肿 瘤患者",66,0,"[22, 25, 26, 28, 29, 36, 49, 53, 54, 63]"
"['表', '2', '去', '白', '细', '胞', '全', '血', '质', '量', '控', '制', '项', '目', '和', '要', '求', ' ', '质', '量', '控', '制', '项', '目', '要', '求', ' ', '外', '观', '肉', '眼', '观', '察', '应', '无', '色', '泽', '异', '常', '、', '溶', '血', '、', '凝', '块', '、', '气', '泡', '及', '重', '度', '乳', '糜', '等', '情', '况', ',', '血', '袋', '完', '好']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-项目', 'I-项目', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","表2去白细胞全血质量控制项目和要求 质量控制项目要求 外观肉眼观察应无色泽异常、溶血、凝块、气泡及重度乳糜等情况,血袋完好",61,0,
"['9', '.', '1', '.', '2', '单', '釆', '血', '小', '板', '献', '血', '者']","['O', 'O', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类']","[0, 3, 3, 3, 3, 3, 8, 9, 9, 9, 9, 9, 9, 9, 1]",9.1.2单釆血小板献血者,13,0,
"['d', '）', '嘱', '献', '血', '者', '镇', '静', '、', '进', '行', '深', '呼', '吸']","['O', 'O', 'B-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施', 'I-处置措施']","[0, 3, 3, 56, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 1]",d）嘱献血者镇静、进行深呼吸,14,0,
"['在', '有', '效', '期', '内', '使', '用', ',', '1', '0', '低', '度', '危', '险', '性', '物', '品', '的', '消', '毒', ' ', '1', '0', '.', '1', '诊', '疗', '用', '品', '的', '清', '洁', '与', '消', '毒', ' ', '诊', '疗', '用', '品', '如', '血', '压', '计', '袖', '带', '、', '听', '诊', '器', '等']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'B-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'I-卫生', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 60, 61, 61, 61, 61, 61, 61, 61, 61, 61, 3, 3, 3, 3, 3, 60, 61, 61, 61, 61, 61, 61, 61, 61, 61, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","在有效期内使用,10低度危险性物品的消毒 10.1诊疗用品的清洁与消毒 诊疗用品如血压计袖带、听诊器等",51,0,
"['也', '可', '以', '像', '捐', '全', '血', '一', '样', '享', '受', '免', '用', '血', '成', '本', '费', '用', '及', '其', '它', '优', '待', '政', '策', ',', '1', '5', '血', '液', '可', '以', '买', '卖', '么', '?', '如', '买', '卖', '血', '液', '会', '受', '到', '何', '种', '处', '罚', '?', '（', '制', '度', '类', '-', '概', '念', '型', '）', ' ', '从', '1', '9', '9', '8', '年', '1', '0', '月', '1', '日']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-行为', 'I-行为', 'I-行为', 'I-行为', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]","也可以像捐全血一样享受免用血成本费用及其它优待政策,15血液可以买卖么? 如买卖血 液会受到何种处罚?（制度类-概念型） 从1998年10月1日",70,0,"[36, 40]"
"['既', '往', '或', '现', '有', '药', '物', '依', '赖', '、', '酒', '精', '依', '赖', '或', '药', '物', '滥', '用', '者', ',', '包', '括', '吸', '食', '、', '服', '食', '或', '经', '静', '脉', '、', '肌', '肉', '、', '皮', '下', '注', '射', '等', '途', '径', '使', '用', '类', '固', '醇', '、', '激', '素', '、', '镇', '静', '催', '眠', '或', '麻', '醉', '类', '药', '物', '者', '等']","['O', 'O', 'O', 'O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'O', 'O', 'B-疾病', 'I-疾病', 'I-疾病', 'I-疾病', 'O', 'O', 'O', 'B-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'I-献血者分类', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-药品', 'I-药品', 'I-药品', 'O', 'O', 'O', 'B-药品', 'I-药品', 'O', 'O', 'O', 'B-药品', 'I-药品', 'I-药品', 'I-药品', 'O', 'O', 'O', 'B-药品', 'I-药品', 'I-药品', 'I-药品', 'I-药品', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 3, 3, 22, 23, 23, 23, 3, 3, 3, 22, 23, 23, 23, 3, 3, 3, 8, 9, 9, 9, 9, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 26, 27, 27, 3, 3, 3, 26, 27, 3, 3, 3, 26, 27, 27, 27, 3, 3, 3, 26, 27, 27, 27, 27, 3, 3, 3, 1]","既往或现有 药物依赖 、 酒精依赖 或 药物滥用者 ,包括吸食、服食或经静脉、肌肉、皮下注射等途径使 用类固 醇 、激 素 、镇静催 眠 或麻醉类药 物者等",64,0,"[5, 9, 10, 14, 15, 20, 44, 47, 48, 50, 51, 55, 56, 61]"
"['3', '.', '1', ' ', '真', '空', '采', '血', '系', '统', 'v', 'a', 'c', 'u', 'u', 'm', ' ', 'b', 'l', 'o', 'o', 'd', ' ', 'c', 'o', 'l', 'l', 'e', 'c', 't', 'i', 'o', 'n', ' ', 's', 'y', 's', 't', 'e', 'm', ' ', ' ', '运', '用', '真', '空', '负', '压', '原', '理']","['O', 'O', 'O', 'O', 'B-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'I-术语', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 3, 3, 3, 3, 20, 21, 21, 21, 21, 21, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1]",3.1 真空采血系统vacuum blood collection system  运用真空负压原理,50,0,
